Unique Form ID,Form Reference,Form Title,Agency/Organisation,Form/Guidance/Other,Language,Doc Date,File Name,File Type,Location,Formfinder category,Downloads,Unique Downloads,References,Signature,Payment,Attachment,Owner,Processor,End User,Multiple Users on same form,Fields,Internal Logic,Dependencies
394,COP2,Ffurflen ganiatad,HMCTS,Form,Welsh,10/2013,cop2-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
395,COP2,Ffurflen ganiatâd / Permission form,HMCTS,Form,Welsh / Bilingual,03/2010,cop2-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
396,COP20,Tystysgrif cyflwyno/diffyg cyflwyno Tystysgrif hysbysu/diffyg hysbysu / Certificate of service/non-service Certificate of notification/non-notification,HMCTS,Form,Welsh / Bilingual,03/2010,cop20-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
397,COP20A,Certificate of Notification / Non-Notification of the person to whom the proceedings relate,HMCTS,Form,English,07/2015,cop20a-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
398,COP20B,Certificate of Service / Non-Service Notification / Non-Notification,HMCTS,Form,English,07/2015,cop20b-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
399,COP20B,Tystysgrif cyflwyno/dim cyflwyno hysbysu/dim hysbysu,HMCTS,Form,Welsh,12/2013,cop20b-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
400,COP21A,Guidance notes on completing form COP20A (Certificate of notification/non-notification of the person to whom the proceedings relate),HMCTS,Guidance,English,09/2015,cop21a-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
401,COP21B,Guidance notes on completing form COP20B (Certificate of service non-service notification / non-notification),HMCTS,Guidance,English,09/2015,cop21b-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
402,COP21B,Y Llys Gwarchod: Nodiadau Canllaw ar gyfer llenwi ffurflen COP20B - Darllenwch y nodiadau canlynol cyn llenwi ffurflen COP20B,HMCTS,Guidance,Welsh,01/2012,cop21b-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
403,COP22,Certificate of Suitability of Litigation Friend,HMCTS,Form,English,07/2015,cop22-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
404,COP22,Tystysgrif addasrwydd cyfaill cyfreitha / Certificate of suitability of litigation friend,HMCTS,Form,Welsh / Bilingual,03/2010,cop22-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
405,COP23,Certificate of Failure or refusal of witness to attend before an examiner,HMCTS,Form,English,12/2013,cop23-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
406,COP23,Tystysgrif methiant tyst neu wrthodiad gan dyst i fod yn bresennol gerbron archwiliwr,HMCTS,Form,Welsh,12/2013,cop23-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
407,COP23,Tystysgrif methiant neu wrthodiad gan dyst i fod yn bresennol gerbron arholwr / Certificate of failure or refusal of witness to attend before an examiner,HMCTS,Form,Welsh / Bilingual,03/2010,cop23-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
408,COP24,Witness Statement,HMCTS,Form,English,09/2015,cop24-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
409,COP24,Datganiad tyst,HMCTS,Form,Welsh,12/2013,cop24-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
410,COP24,Y Llys Gwarchod Datganiad Tyst / Court of Protection Witness statement,HMCTS,Form,Welsh / Bilingual,03/2010,cop24-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
411,COP25,Affidavit,HMCTS,Form,English,07/2015,cop25-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
412,COP25,Affidafid,HMCTS,Form,Welsh,12/2013,cop25-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
413,COP25,Affidafid / Affidavit,HMCTS,Form,Welsh / Bilingual,03/2010,cop25-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
414,COP28,Notice of hearing,HMCTS,Form,English,01/2012,cop28-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
415,COP28,Hysbysiad o wrandawiad,HMCTS,Form,Welsh,01/2012,cop28-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
416,COP28,Hysbysiad o wrandawiad / Notice of hearing,HMCTS,Form,Welsh / Bilingual,03/2010,cop28-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
417,COP29,Notice of hearing for Committal Order,HMCTS,Form,English,01/2012,cop29-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
418,COP29,Hysbysiad o wrandawiad ar gyfer gorchymyn traddodi,HMCTS,Form,Welsh,01/2012,cop29-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
419,COP29,Hysbysiad o wrandawiad ar gyfer gorchymyn traddodi / Notice of hearing for committal order,HMCTS,Form,Welsh / Bilingual,03/2010,cop29-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
420,COP3,Assessment of capacity,HMCTS,Form,English,12/2013,cop3-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
421,COP3,Asesu galluedd,HMCTS,Form,Welsh,12/2013,cop3-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
422,COP3,Asesu gallu / Assessment of capacity,HMCTS,Form,Welsh / Bilingual,03/2010,cop3-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
423,COP30,Notice of change of solicitor,HMCTS,Form,English,07/2015,cop30-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
424,COP30,Hysbysiad newid cyfreithiwr,HMCTS,Form,Welsh,12/2013,cop30-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
425,COP30,Hysbysiad ynghylch newid twrnai / Notice of change of solicitor,HMCTS,Form,Welsh / Bilingual,03/2010,cop30-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
426,COP31,Notice of intention to file evidence by deposition,HMCTS,Form,English,07/2015,cop31-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
427,COP31,Hysbysiad o fwriad i ffeilio tystiolaeth drwy ddeponiad,HMCTS,Form,Welsh,12/2013,cop31-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
428,COP31,Hysbysiad o fwriad i ffeilio tystiolaeth drwy ddeponiad / Notice of intention to file evidence by deposition,HMCTS,Form,Welsh / Bilingual,03/2010,cop31-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
429,COP35,Appellant's notice,HMCTS,Form,English,07/2015,cop35-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
430,COP35,Hysbysiad apelydd,HMCTS,Form,Welsh,12/2013,cop35-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
431,COP35,Hysbysiad apelydd / Appellant's notice,HMCTS,Form,Welsh / Bilingual,03/2010,cop35-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
432,COP36,Respondent's notice,HMCTS,Form,English,12/2013,cop36-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
433,COP36,Hysbysiad atebydd,HMCTS,Form,Welsh,12/2013,cop36-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
434,COP36,Hysbysiad apelydd / Respondent's notice,HMCTS,Form,Welsh / Bilingual,03/2010,cop36-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
435,COP37,Skeleton argument,HMCTS,Form,English,07/2015,cop37-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
436,COP37,Dadl fframwaith,HMCTS,Form,Welsh,12/2013,cop37-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
437,COP4,Deputy's declaration,HMCTS,Form,English,09/2015,cop4-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
438,COP4,Datganiad y dirprwy,HMCTS,Form,Welsh,10/2013,cop4-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
439,COP4,Datganiad dirprwy / Deputy's declaration,HMCTS,Form,Welsh / Bilingual,03/2010,cop4-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
440,COP42,Making an application to the Court of Protection,HMCTS,Leaflet,English,12/2013,cop42-eng.pdf,PDF,Formfinder,Fees and Help with Fees,,,,,,,,,,,,,
441,COP42,Gwneud cais i'r Llys Gwarchod,HMCTS,Leaflet,Welsh,12/2013,cop42-cym.pdf,PDF,Formfinder,Ffioedd a help gyda ffioedd,,,,,,,,,,,,,
442,COP44,Court of Protection fees,HMCTS,Leaflet,English,11/2015,cop44-eng.pdf,PDF,Formfinder,Fees and Help with Fees,,,,,,,,,,,,,
443,COP44,Y Llys Gwarchod - ffioedd,HMCTS,Leaflet,Welsh,11/2015,cop44-cym.pdf,PDF,Formfinder,Ffioedd a help gyda ffioedd,,,,,,,,,,,,,
444,COP44A,Apply for help with Court of Protection fees,HMCTS,Form,English,02/2016,cop44a-eng.pdf,PDF,Formfinder,Fees and Help with Fees,,,,,,,,,,,,,
445,COP44A,Gwneud cais am gymorth gyda ffioedd y Llys Gwarchod,HMCTS,Form,Welsh,11/2015,cop44a-cym.pdf,PDF,Formfinder,Ffioedd a help gyda ffioedd,,,,,,,,,,,,,
446,COP44B,Guide for applying for help with Court of Protection fees,HMCTS,Guidance,English,04/2016,cop44b-eng.pdf,PDF,Formfinder,Fees and Help with Fees,,,,,,,,,,,,,
447,COP5,Acknowledgment of Service / Notification,HMCTS,Form,English,07/2015,cop5-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
448,COP5,Cydnabod cyflwyniad / hysbysiad / Acknowledgment of Service / Notification,HMCTS,Form,Welsh / Bilingual,03/2010,cop5-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
449,COP5A,Guidance notes on completing form COP5 (Acknowledgment of service / notification),HMCTS,Guidance,English,09/2015,cop5a-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
450,COP7,Application to object to the registration of a Lasting Power of Attorney,HMCTS,Form,English,07/2015,cop7-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
451,COP7,Cais i wrthwynebu cofrestru Atwrneiaeth Arhosol (LPA),HMCTS,Form,Welsh,08/2015,cop7-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
452,COP7,Cais i wrthwynebu cofrestru Atwrneiaeth Arhosol (AA) / Application to object to the registration of a lasting power of attorney (LPA),HMCTS,Form,Welsh / Bilingual,03/2010,cop7-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
453,COP8,Application relating to the registration of an enduring power of attorney (EPA),HMCTS,Form,English,07/2015,cop8-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
454,COP8,Cais yn ymwneud a chofrestru atwrneiaeth barhaus (EPA),HMCTS,Form,Welsh,12/2013,cop8-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
455,COP9,Application notice,HMCTS,Form,English,07/2015,cop9-eng.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
456,COP9,Hysbysiad o gais,HMCTS,Form,Welsh,12/2013,cop9-cym.pdf,PDF,Formfinder,Llys Gwarchod,,,,,,,,,,,,,
457,COP9,Hysbysiad o gais / Application notice,HMCTS,Form,Welsh / Bilingual,03/2010,cop9-bil.pdf,PDF,Formfinder,Court of Protection,,,,,,,,,,,,,
458,Costs,Bill of Costs for taxation by registrar - Court of Appeal (Criminal Division),HMCTS,Form,English,05/2014,costs-eng.doc,DOC,Formfinder,Court of Appeal Criminal Division,,,,,,,,,,,,,
459,County Court Business Centre Code of Practice,County Court Business Centre code of practice,HMCTS,Leaflet,English,12/2015,county-court-business-centre-code-of-practice-eng.pdf,PDF,Formfinder,County Court Business Centre,,,,,,,,,,,,,
460,Criminal Injuries Compensation Scheme 1996,The Criminal Injuries Compensation Scheme 1996,HMCTS,Leaflet,English,04/1999,criminal-injuries-compensation-scheme-1996-eng.pdf,PDF,Formfinder,Criminal Injuries Compensation,,,,,,,,,,,,,
461,Criminal Injuries Compensation Scheme 2001,The Criminal Injuries Compensation Scheme 2001,HMCTS,Leaflet,English,04/2001,criminal-injuries-compensation-scheme-2001-eng.pdf,PDF,Formfinder,Criminal Injuries Compensation,,,,,,,,,,,,,
462,Criminal Injuries Compensation Scheme 2008,The Criminal Injuries Compensation Scheme 2008,HMCTS,Leaflet,English,07/2014,criminal-injuries-compensation-scheme-2008-eng.pdf,PDF,Formfinder,Criminal Injuries Compensation,,,,,,,,,,,,,
463,Criminal Injuries Compensation Scheme 2012,The Criminal Injuries Compensation Scheme 2012,HMCTS,Leaflet,English,07/2014,criminal-injuries-compensation-scheme-2012-eng.pdf,PDF,Formfinder,Criminal Injuries Compensation,,,,,,,,,,,,,
464,Crown Court preliminary hearing form,Crown Court preliminary hearing form (Section 28),HMCTS,Form,English,09/2014,crown-court-preliminary-hearing-form-eng.doc,DOC,Formfinder,Criminal Case Management,,,,,,,,,,,,,
465,Crown Court preliminary hearing form (multiple-defendants),Crown Court preliminary hearing form - multiple defendants (Section 28),HMCTS,Form,English,11/2014,crown-court-preliminary-hearing-form-(multiple-defendants)-eng.doc,DOC,Formfinder,Criminal Case Management,,,,,,,,,,,,,
466,CS A1,Appeal application form - Child care providers and children's homes,HMCTS,Form,English,07/2014,cs-a1-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
467,CS A2,Appeal application form - Establishment agencies,HMCTS,Form,English,07/2014,cs-a2-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
468,CS A3,Appeal application form - Independent schools/non-maintained special schools,HMCTS,Form,English,11/2015,cs-a3-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
469,CS A4,Appeal application form - Monitor,HMCTS,Form,English,07/2014,cs-a4-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
470,CS A90,Appeal application form - Inclusion on the Protection of Children (PoCA) List,HMCTS,Form,English,07/2014,cs-a90-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
471,CS A91,Appeal application form - Prohibition or restriction from participating in the management of an independent school under Section 142 of the Education Act,HMCTS,Form,English,07/2014,cs-a91-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
472,CS P1,Application for permission to appeal a decision of the First-tier Tribunal (Care Standards),HMCTS,Form,English,07/2014,cs-p1-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
473,CS R1,"Response to appeal application - for Justice of the Peace, Ofsted, Care quality commission (CGC), Care and Social Services Inspectorate Wales (CCSIW), Health Inspectorate Wales or a Child Minder Agency (CMA) cases",HMCTS,Form,English,07/2014,cs-r1-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
474,CS R2,"Response to appeal application - for all Welsh Ministers, Secretary of State - Department of Education cases",HMCTS,Form,English,11/2015,cs-r2-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
475,CS R3,Response to Appeal Application - Secretary of State for All Inclusion on the Protection of Children (PoCA) or on the Protection of Vulnerable Adults (PoVA) List and Monitor,HMCTS,Form,English,07/2014,cs-r3-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
476,CS R91,Response to appeal application - Prohibition or Restriction from participating in the management of an independent school under Section 142 of the Education Act,HMCTS,Form,English,07/2014,cs-r91-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
477,CS S1,Application to set aside a decision of the First-tier Tribunal (Care Standards),HMCTS,Form,English,07/2014,cs-s1-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
478,CS WD,Withdrawal Form (Except for PoCA and PoVA Cases),HMCTS,Form,English,07/2014,cs-wd-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
479,CS01,"Memorandum of understanding between Ofsted and the First-Tier Tribunal of the Health, Education and Social Care Chamber",HMCTS,Leaflet,English,"04/2014,",cs01-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
480,CS02,"Memorandum of Understanding between Department for Education (Independent Education and Boarding Team) and HM Courts & Tribunals Service (First-tier Tribunal Health, Education and Social Care Chamber)",HMCTS,Leaflet,English,08/2015,cs02-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
481,CS03,Memorandum of Understanding between Care Quality Commission and HM Courts & Tribunals Service regrading expedited appeals to the First-tier Tribunal (Care Standards),HMCTS,Leaflet,English,07/2014,cs03-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
482,CS04,Memorandum of Understanding between the Welsh Ministers and Tribunals Service in respect of expedited appeals,HMCTS,Leaflet,English,07/2014,cs04-eng.pdf,PDF,Formfinder,Care Standards (First-tier Tribunal),,,,,,,,,,,,,
483,D11,Application notice,HMCTS,Form,English,06/2016,d11-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
484,D11,Rhybudd o gais / Application notice,HMCTS,Form,Welsh / Bilingual,06/2016,d11-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
485,D13B,Statement in support to dispense with service of the divorce dissolution nullity (judicial) separation petition on the Respondent,HMCTS,Form,English,04/2012,d13b-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
486,D13B,Affidafid i gefnogi cais i hepgor cyflwyno'r ddeiseb ysgaru / diddymu / dirymu / ymwahaniad (cyfreithiol) i'r Atebydd / Affidavit in support of a request to dispense with service of the divorce / dissolution / nullity / (judicial) separation petition on the Respondent,HMCTS,Form,Welsh / Bilingual,04/2012,d13b-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
487,D151,Application for registration of a maintenance order in the family court,HMCTS,Form,English,11/2015,d151-eng.pdf,PDF,Formfinder,Family,,,,,,,,,,,,,
488,D151,Cais i gofrestru gorchymyn cynhaliaeth mewn llys ynadon / Application for registration of a maintenance order in a magistrates' court,HMCTS,Form,Welsh / Bilingual,04/2011,d151-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
489,D180,Concerning judgments in matrimonial matters,HMCTS,Form,English,03/2005,d180-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
490,D180,Tystysgrif y cyfeirir ati yn Erthygl 33 Rheoliad y Cyngor (CE) Rhif 1347/2000 29 Mai 2000 sy'n ymwneud â dyfarniadau mewn materion priodasol / Certificate referred to in Article 33 of Council Regulation (EC) NO. 1347/2000 of 29 May 2000 concerning judgments in matrimonial matters,HMCTS,Form,Welsh / Bilingual,09/2001,d180-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
491,D183,About divorce / dissolution,HMCTS,Leaflet,English,04/2014,d183-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
492,D183,Ynglyn ag ysgariad / diddymiad,HMCTS,Leaflet,Welsh,04/2014,d183-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
493,D184,I Want to get a divorce / dissolution,HMCTS,Leaflet,English,04/2014,d184-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
494,D184,Rydw i eisiau ysgariad / diddymiad - beth ddylwn i ei wneud?,HMCTS,Leaflet,Welsh,04/2014,d184-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
495,D185,Children and divorce and dissolution,HMCTS,Leaflet,English,04/2014,d185-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
496,D185,Plant ac ysgariad a diddymiad,HMCTS,Leaflet,Welsh,04/2014,d185-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
497,D186,The respondent has replied to my petition. What must I do?,HMCTS,Leaflet,English,04/2016,d186-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
498,D186,Mae'r atebydd wedi ateb fy neiseb,HMCTS,Leaflet,Welsh,04/2014,d186-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
499,D187,I have a Decree Nisi / Conditional Order. What must i do next?,HMCTS,Leaflet,English,11/2015,d187-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
500,D187,Mae gen i ddyfarniad nisi/gorchymyn amodol. Beth sydd rhaid i mi ei wneud nesaf?,HMCTS,Leaflet,Welsh,04/2014,d187-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
501,D190,I Want to apply for a Financial Order,HMCTS,Leaflet,English,08/2015,d190-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
502,D190,Rwyf eisiau gwneud cais am orchymyn ariannol,HMCTS,Leaflet,Welsh,08/2015,d190-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
503,D191,About annulment,HMCTS,Leaflet,English,04/2014,d191-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
504,D191,Ynglyn a dirymiad,HMCTS,Leaflet,Welsh,04/2014,d191-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
505,D192,About (Judicial) separation decrees / orders,HMCTS,Leaflet,English,04/2014,d192-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,,,,,,,,,,,,,
506,D192,Ynglyn a gorchmynion/dyfarniadau ymwahaniad (cyfreithiol).,HMCTS,Leaflet,Welsh,04/2014,d192-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
507,D193,Ynghylch diddymu,HMCTS,Form,Welsh,08/2007,d193-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
508,D194,Rydw i eisiau cael diddymiad - Beth ddylwn ei wneud?,HMCTS,Form,Welsh,08/2007,d194-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
509,D195,Plant a diddymu,HMCTS,Form,Welsh,08/2007,d195-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
510,D196,Ma'r atebydd wedi ateb fy neiseb,HMCTS,Form,Welsh,08/2007,d196-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,,,,,,,,,,,,,
