Unique Form ID,Form Reference,Form Title,Agency/Organisation,Form/Guidance/Other,Language,Doc Date,File Name,File Type,Location,Formfinder category,Downloads,Unique Downloads,References,Signature,Payment,Attachment,Owner,Processor,End User,Multiple Users on same form,Fields,Internal Logic,Dependencies
588,D81,Datganiad gwybodaeth am orchymyn cydsynio yng nghyswllt rhwymedi ariannol / Statement of information for a consent order in relation to a financial remedy,HMCTS,Form,Welsh / Bilingual,04/2012,d81-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""ppf"", ""form-a"", ""form a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,D84,Application for a decree nisi conditional order or (judicial) separation decreeorder,HMCTS,Form,English,04/2014,d84-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,D84,Cais am Ddyfarniad nisi/gorchymyn amodol neu orchymyn/dyfarniad ymwahanu (cyfreithiol) / Application for a decree nisi/conditional order or (judicial) separation decree/order,HMCTS,Form,Welsh / Bilingual,04/2012,d84-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,D89,Request for personal service by a court bailiff,HMCTS,Form,English,10/2016,d89-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,D89,Cais am wasanaeth cyflwyno personol gan feili llys.,HMCTS,Form,Welsh,10/2016,d89-cym.pdf,PDF,Formfinder,Ysgariad/Diddymu Partneriaeth Sifil,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,D89,Cais am gyflwyno personol gan feili llys / Request for personal service by a court bailiff,HMCTS,Form,Welsh / Bilingual,04/2011,d89-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,D8A,Datganiad trefniadau ar gyfer plant / Statement of arrangements for children,HMCTS,Form,Welsh / Bilingual,04/2011,d8a-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,D8B,Answer to a divorce/dissolution/(judicial) separation or nullity petition/application,HMCTS,Form,English,07/2017,d8b-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,D8B,Ateb i ddeiseb ysgaru/diddymu/ymwahanu (cyfreithiol) neu ddirymu / Answer to a divorce/dissolution/(judicial) separation or nullity petition,HMCTS,Form,Welsh / Bilingual,04/2012,d8b-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,D8D,Petition for a presumption of death decree/order and the dissolution of a marriage/civil partnership,HMCTS,Form,English,04/2014,d8d-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""d8d-notes"", ""d8d notes"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,D8D,Deiseb am orchymyn/ddyfarniad rhagdybio marwolaeth a diddymu priodas/partneriaeth sifil / Petition for a presumption of death decree/order and the dissolution of a marriage/civil partnership,HMCTS,Form,Welsh / Bilingual,01/2014,d8d-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""d8n"", ""d8n-notes"", ""d8n notes"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,D8D Nodiadau / D8D Notes,Nodiadau canllaw ar lenwi deiseb am orchymyn/ddyfarniad rhagdybiaeth o farwolaeth a diddymu'r briodas/bartneriaeth sifil / Supporting notes for guidance on completing a petition for a presumption of death decree/order and dissolution of the marriage/civil partnership,HMCTS,Guidance,Welsh / Bilingual,01/2014,d8d-nodiadau-d8d-notes-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""ex50"", ""d190"", ""d8d"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,D8D Notes,Supporting notes for guidance on completing a petition for a presumption of death decree / Order and dissolution of the marriage / Civil partnership,HMCTS,Guidance,English,04/2014,d8d-notes-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""ex50"", ""d190"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,D8N,Nullity Petition,HMCTS,Form,English,11/2014,d8n-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""d8n-notes"", ""d8n notes"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,D8N,Deiseb Dirymu / Nullity Petition,HMCTS,Form,Welsh / Bilingual,04/2014,d8n-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""d8n-notes"", ""d8n notes"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,D8N Nodiadau / D8N Notes,Nodiadau canllaw ar gyfer llenwi deiseb dirymu / Supporting notes for guidance on completing a nullity petition,HMCTS,Guidance,Welsh / Bilingual,04/2014,d8n-nodiadau-d8n-notes-bil.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""form-a"", ""ex50"", ""d191"", ""d190"", ""d8n"", ""form a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,D8N Notes,Supporting notes for guidance on completing a nullity petition,HMCTS,Guidance,English,04/2014,d8n-notes-eng.pdf,PDF,Formfinder,Divorce / Civil Partnership Dissolution,NA,NA,"c(""form-a"", ""ex50"", ""d191"", ""d190"", ""form a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,EAC1,Application for Certificate to act as an enforcement agent,HMCTS,Form,English,07/2017,eac1-eng.pdf,PDF,Formfinder,Enforcement,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,EAC2,Complaint against a certificated person,HMCTS,Form,English,04/2014,eac2-eng.pdf,PDF,Formfinder,Enforcement,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,Eich apel - Y Camau Nesaf,Eich apel - Y Camau Nesaf,HMCTS,Leaflet,Welsh,10/2013,eich-apel-y-camau-nesaf-cym.pdf,PDF,Formfinder,Nawdd Cymdeithasol a Chynnal Plant,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,EL1,"Claim notification form (EL1): Low value personal injury claims in employers' liability - accident only (£1,000 - £25,000)",HMCTS,Form,English,04/2013,el1-eng.pdf,PDF,Formfinder,Road Traffic Act Personal Injury,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,EL2,"Claim notification form (EL2): Low value personal injury claims in employers' liability - accident only (£1,000 - £25,000). Defendant only",HMCTS,Form,English,04/2013,el2-eng.pdf,PDF,Formfinder,Road Traffic Act Personal Injury,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,ELD1,"Claim notification form (ELD1): Low value personal injury claims in employers' liability - disease (£1,000 - £25,000)",HMCTS,Form,English,04/2013,eld1-eng.pdf,PDF,Formfinder,Road Traffic Act Personal Injury,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,ELD2,"Claim notification form (ELD2): Low value personal injury claims in employers' liability - disease (£1,000 - £25,000). Defendant only",HMCTS,Form,English,04/2013,eld2-eng.pdf,PDF,Formfinder,Road Traffic Act Personal Injury,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,Enquiry Form (Appellant),Enquiry Form (Appellant),HMCTS,Form,English,10/2013,enquiry-form-(appellant)-eng.pdf,PDF,Formfinder,Social Security and Child Support,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,Enquiry Form (Other party),Enquiry Form (Other Party),HMCTS,Form,English,10/2013,enquiry-form-(other-party)-eng.pdf,PDF,Formfinder,Social Security and Child Support,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,EPL3,"Medical report form (EPL3): Low value personal injury claims in employers' liability and public liability (£1,000 - £25,000)",HMCTS,Form,English,04/2013,epl3-eng.pdf,PDF,Formfinder,Road Traffic Act Personal Injury,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,EPL4,"Interim Settlement Pack and Response to Interim Settlement Pack (EPL4): Low value personal injury claims in employers' liability and public liability (£1,000 - £25,000)",HMCTS,Form,English,04/2013,epl4-eng.pdf,PDF,Formfinder,Road Traffic Act Personal Injury,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,EPL5,"Stage 2 Settlement Pack and Response to Settlement Pack (EPL5): Low Value Personal Injury Claims in Employers' Liability and Public Liability (£1,000 - £25,000)",HMCTS,Form,English,04/2013,epl5-eng.pdf,PDF,Formfinder,Road Traffic Act Personal Injury,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,EPL6 and EPL7,"Court Proceedings Pack (Part A) (EPL6) and (Part B) (EPL7): Low Value Personal Injury Claims in Employers' Liability and Public Liability (£1,000 - £25,000)",HMCTS,Form,English,04/2013,epl6-and-epl7-eng.pdf,PDF,Formfinder,Road Traffic Act Personal Injury,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,ET1,Employment Tribunal claim form for single claimants,HMCTS,Form,English,08/2017,et1-eng.pdf,PDF,Formfinder,Employment Tribunal,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,ET1,Ffurflen Hawlio,HMCTS,Form,Welsh,05/2014,et1-cym.pdf,PDF,Formfinder,Tribiwnlys cyflogaeth,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620,ET1A,Employment Tribunal claim form for multiple claimants,HMCTS,Form,English,08/2017,et1a-eng.pdf,PDF,Formfinder,Employment Tribunal,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,ET1A,Dalen flaen Ffioedd a Dileu Ffioedd,HMCTS,Form,Welsh,04/2014,et1a-cym.pdf,PDF,Formfinder,Tribiwnlys cyflogaeth,NA,NA,et1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,ET3,Employment Tribunal response form,HMCTS,Form,English,04/2014,et3-eng.pdf,PDF,Formfinder,Employment Tribunal,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,ET3,Ffurflen ymateb,HMCTS,Form,Welsh,07/2013,et3-cym.pdf,PDF,Formfinder,Tribiwnlys cyflogaeth,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,EU Article 53,Certificate concerning a Judgment in Civil and Commercial Matters,HMCTS,Form,English,01/2015,eu-article-53-eng.pdf,PDF,Formfinder,European cross-border claims,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,EU Article 60,Certificate concerning an Authentic Instrument Court Settlement in Civil and Commercial Matters,HMCTS,Form,English,01/2015,eu-article-60-eng.pdf,PDF,Formfinder,European cross-border claims,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,EX105,Request that the costs of transcripts be paid at public expense,HMCTS,Form,English,01/2007,ex105-eng.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,EX105,Cais i gost trawsgrifau gael ei thalu ag arian cyhoeddus / Request that the costs of transcripts be paid at public expense,HMCTS,Form,Welsh / Bilingual,01/2007,ex105-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628,EX107,Request for transcription of Court or Tribunal proceedings,HMCTS,Form,English,06/2017,ex107-eng.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,EX107,Cais am Drawsgrifio Tâp / Tape transcription request,HMCTS,Form,Welsh / Bilingual,01/2007,ex107-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,EX107 Gwybodaeth / EX107 Info,"Canllawiau, Rhestr y Panel Trawsgrifio a Phrisiau / Guidance, transcription panel list and prices",HMCTS,Guidance,Welsh / Bilingual,01/2016,ex107-gwybodaeth-ex107-info-bil.pdf,PDF,Formfinder,County Court,NA,NA,"c(""ex107"", ""ch7"", ""ex107info"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,EX107C,Changes to the transcription service,HMCTS,Leaflet,English,06/2017,ex107c-eng.pdf,PDF,Formfinder,County Court,NA,NA,ex107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,EX107C,Newidiadau i'r gwasanaeth trawsgrifio,HMCTS,Form,Welsh,06/2017,ex107c-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,ex107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,EX107GN,Guidance notes - Request for transcription of court or tribunal proceedings,HMCTS,Guidance,English,06/2017,ex107gn-eng.pdf,PDF,Formfinder,County Court,NA,NA,ex107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,EX107GN,Nodiadau Cyfarwyddyd - Cais i Drawsgrifio achos Llys neu Dribiwnly,HMCTS,Notes,Welsh,06/2017,ex107gn-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,ex107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,EX108,Tape transcription,HMCTS,Form,English,07/2014,ex108-eng.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,EX140,Record of evidence (Individual debtor),HMCTS,Form,English,04/2003,ex140-eng.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,EX140,Cofnod archwiliad (Unigolyn) / Record of examination (Individual),HMCTS,Form,Welsh / Bilingual,04/2003,ex140-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,EX141,Record of evidence (Officer of a company),HMCTS,Form,English,04/2003,ex141-eng.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,EX141,Cofnod archwiliad (swyddog mewn cwmni neu gorfforaeth) / Record of examination (Officer of company or corporation),HMCTS,Form,Welsh / Bilingual,04/2003,ex141-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,EX160,Apply for help with fees,HMCTS,Form,English,07/2017,ex160-eng.pdf,PDF,Formfinder,Fees and Help with Fees,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,EX160,Gwneud cais am help i dalu ffioedd / Apply for help with fees,HMCTS,Form,Welsh / Bilingual,02/2017,ex160-bil.pdf,PDF,Formfinder,Fees and Help with Fees,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,EX160A,How to apply for help with fees,HMCTS,Leaflet,English,07/2017,ex160a-eng.pdf,PDF,Formfinder,Fees and Help with Fees,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,EX160A,Sut i wneud cais am help i dalu ffioedd / How to apply for help with fees,HMCTS,Leaflet,Welsh / Bilingual,02/2017,ex160a-bil.pdf,PDF,Formfinder,Fees and Help with Fees,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,EX160B,"Undertaking to Apply for Remission of a Court Fee or Tribunal Fee, or to Pay a Court Fee or Tribunal Fee for Emergency Applications Only",HMCTS,Leaflet,English,09/2013,ex160b-eng.pdf,PDF,Formfinder,Fees and Help with Fees,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,EX160C,Fee remissions contribution calculator,HMCTS,Leaflet,English,09/2013,ex160c-eng.xls,XLS,Formfinder,Fees and Help with Fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,EX20,"Paying your Judgment, what do I do?",HMCTS,Leaflet,English,04/2013,ex20-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""n443"", ""n244"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,EX20,Talu fy nyfarniad - Beth ddylwn i wneud?,HMCTS,Leaflet,Welsh,04/2006,ex20-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,EX20,"Talu fy nyfarniad - Beth ddylwn i wneud? / Paying my judgment, what do I do?",HMCTS,Leaflet,Welsh / Bilingual,04/2006,ex20-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,EX244,Application notice (Pursuant to the Extradition Act 2003),HMCTS,Form,English,10/2014,ex244-eng.doc,DOC,Formfinder,Administrative Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,EX301,"I'm in a dispute, what can I do?",HMCTS,Leaflet,English,06/2014,ex301-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""ex340"", ""ex321"", ""ex306"", ""ex305"", ""ex303"", ""ex302"", ""ex160a"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,EX301,Rwyf mewn anghydfod - beth alla i ei wneud?,HMCTS,Leaflet,Welsh,03/2012,ex301-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""ex340"", ""ex321"", ""ex306"", ""ex303"", ""ex302"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,EX301,Yn gwneud hawliad? Ambell gwestiwn i chi ofyn i chi'ch hun / Making a claim? Some questions to ask yourself,HMCTS,Leaflet,Welsh / Bilingual,04/2006,ex301-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,EX302,How do I make a court claim? For people who want to take a dispute to court,HMCTS,Leaflet,English,04/2014,ex302-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""ex304"", ""ex160a"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,EX302,Sut mae gwneud hawliad yn y llys? I bobl sydd am fynd ag anghydfod i'r llys,HMCTS,Leaflet,Welsh,04/2014,ex302-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""ex304"", ""ex160a"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,EX303,"A court claim has been made against me, what should I do? For people whose dispute has been taken to court",HMCTS,Leaflet,English,06/2014,ex303-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""ex306"", ""ex305"", ""ex301"", ""ex160a"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,EX303,Mae hawliad wedi'i wneud yn fy erbyn yn y llys - beth ddylwn i ei wneud?,HMCTS,Leaflet,Welsh,11/2011,ex303-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,EX303,"Mae hawliad wedi'i wneud yn fy erbyn - beth ddylwn i ei wneud? / A claim has been made against me, what should I do?",HMCTS,Leaflet,Welsh / Bilingual,04/2006,ex303-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,EX304,"I've started a claim in court, what happens next?",HMCTS,Leaflet,English,06/2014,ex304-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""ex342"", ""ex306"", ""ex305"", ""ex3"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,EX304,Rwyf wedi cychwyn hawliad yn y llys - beth sy'n digwydd nesaf?,HMCTS,Leaflet,Welsh,10/2011,ex304-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,EX304,"Dim ateb i fy ffurflen hawliad - Beth ddylwn i wneud? / No reply to my claim form, what should I do?",HMCTS,Leaflet,Welsh / Bilingual,04/2006,ex304-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,EX305,The fast track and the multi-track in the civil courts,HMCTS,Leaflet,English,03/2017,ex305-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""ex340"", ""ex341"", ""ex306"", ""ex160a"", ""ex160"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,EX305,Y Trac Cyflym a'r Amldrac mewn llysoedd sifil,HMCTS,Leaflet,Welsh,03/2017,ex305-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""ex340"", ""ex341"", ""ex306"", ""ex160a"", ""ex160"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,EX306,The small claims track in the civil courts (If your dispute has gone to court),HMCTS,Leaflet,English,03/2017,ex306-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""ex730"", ""ex342"", ""ex340"", ""ex341"", ""ex321"", ""ex305"", ""ex160a"", ""ex160"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,EX306,Y trac hawliadau bychain yn y llysoedd sifil (Os yw eich anghydfod wedi mynd ymlaen i'r llys),HMCTS,Leaflet,Welsh,03/2017,ex306-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""ex730"", ""ex342"", ""ex340"", ""ex341"", ""ex321"", ""ex305"", ""ex160a"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,EX320,"Registered judgments, what does it mean?",HMCTS,Leaflet,English,06/2014,ex320-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""n443"", ""ex20"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,EX320,Dyfarniad cofrestredig - Beth mae hynny'n ei olygu?,HMCTS,Leaflet,Welsh,04/2013,ex320-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""n443"", ""ex50"", ""ex20"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,EX320,"Dyfarniad cofrestredig - Beth mae hynny'n ei olygu? / Registered judgments, what does it mean?",HMCTS,Leaflet,Welsh / Bilingual,04/2006,ex320-bil.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,EX321,"I have a judgment but the defendant hasn't paid, what do I do?",HMCTS,Leaflet,English,04/2016,ex321-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""ex325"", ""ex323"", ""ex324"", ""ex322"", ""ex160a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,EX321,Mae gennyf ddyfarniad ond nid yw'r diffynnydd wedi talu - Beth ddylwn ei wneud?,HMCTS,Leaflet,Welsh,04/2016,ex321-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""ex325"", ""ex323"", ""ex324"", ""ex322"", ""ex160a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,EX322,How do I ask for a warrant of control?,HMCTS,Leaflet,English,04/2016,ex322-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""n445"", ""n323"", ""n293a"", ""ex321"", ""ex160a"", ""ex50"", ""n246a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,EX322,Gwarantau Rheolaeth - Sut mae gofyn am warant reolaeth?,HMCTS,Leaflet,Welsh,04/2016,ex322-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""n445"", ""n323"", ""n293a"", ""ex321"", ""ex160a"", ""ex50"", ""n246a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,EX323,How do I ask for an attachment of earnings order?,HMCTS,Leaflet,English,04/2016,ex323-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""n446"", ""n337"", ""n336"", ""n244"", ""ex324"", ""ex321"", ""ex160a"", ""ex50"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,EX323,Atafaelu enillion - Sut mae gofyn am orchymyn atafaelu enillion?,HMCTS,Leaflet,Welsh,04/2016,ex323-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""ex325"", ""ex324"", ""ex321"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,EX324,How do I apply for an order? Order to obtain information from a person who owes you money,HMCTS,Leaflet,English,04/2014,ex324-eng.pdf,PDF,Formfinder,County Court,NA,NA,"c(""n316"", ""n316a"", ""n39"", ""ex550"", ""ex321"", ""ex160a"", ""ex140"", ""ex141"", ""ex50"", ""n79a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,EX324,Sut mae gwneud cais am orchymyn? Gorchymyn i gael gwybodaeth gan rywun sydd mewn dyled i chi,HMCTS,Leaflet,Welsh,04/2014,ex324-cym.pdf,PDF,Formfinder,Llys Sirol,NA,NA,"c(""n316"", ""n316a"", ""n39"", ""ex550"", ""ex321"", ""ex160a"", ""ex140"", ""ex141"", ""ex50"", ""n79a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
